Code,Name,Zone,Latitude,Longitude,Distance
LW1,LUIS WOODHOUSE,PRT1,41.16849661,-8.591181042,3.207855313
BRV2,BAIRRO VILARINHA,PRT2,41.16723163,-8.660020379,3.211617463
QCMN2,QUATRO CAMINHOS,VNG5,41.1282926,-8.639271877,3.21324054
EZC1,EZEQUIEL CAMPOS,PRT2,41.17447551,-8.653771226,3.216306792
IANT4,IGREJA DAS ANTAS,PRT1,41.16413515,-8.58856784,3.221948639
FVLH2,FONTE VELHA,PRT1,41.15763462,-8.586781458,3.22511924
EZC2,EZEQUIEL CAMPOS,PRT2,41.17442896,-8.65397664,3.22569101
IB2,ILHA BRAVA,PRT3,41.18163837,-8.609402898,3.225718451
QCMN1,QUATRO CAMINHOS,VNG5,41.12821982,-8.639494915,3.227665566
QTL2,QUARTEL MILITAR,PRT2,41.1825287,-8.638142685,3.23071562
MPAZ7,MAN.P.AZEVEDO 3,PRT2,41.1760548,-8.652011516,3.231973471
LME1,LOPES DE MENDONÇA,PRT2,41.15655505,-8.663897145,3.246444457
IB3,ILHA BRAVA,PRT3,41.18180829,-8.609264088,3.247712856
SCC1,SPORT CLUBE CANIDELO,VNG5,41.13027542,-8.645462998,3.247996808
QTL1,QUARTEL MILITAR,PRT2,41.18252587,-8.638786233,3.248930646
CSXS1,C. SEIXO (SUL),mai/01,41.18401204,-8.63137683,3.249409205
ANT1,ANTAS (L. CIDADÃO),PRT1,41.16533944,-8.588730509,3.253084699
ESPH1,ESPINHEIRO,VNG5,41.12948312,-8.643867168,3.257071165
LV4,LAVOURAS,VNG1,41.12624671,-8.631374944,3.257470987
BFTM1,BR. FONTE DA MOURA,PRT2,41.17105337,-8.657966541,3.265129253
FTM1,FONTE DA MOURA,PRT2,41.16452728,-8.662134845,3.265391371
IMTT1,IMTT,PRT2,41.17851192,-8.648842034,3.266077884
SCC2,SPORT CLUBE CANIDELO,VNG5,41.13057417,-8.64649591,3.266222737
HGAI1,HOSP. GAIA,VNG1,41.12837602,-8.609110907,3.26818578
A25A1,AV. 25 DE ABRIL,PRT1,41.15554463,-8.586041622,3.275678948
ESPH2,ESPINHEIRO,VNG5,41.12896163,-8.643062899,3.276686242
JBR2,JOÃO BARROS,PRT2,41.15838269,-8.664146947,3.283177542
AML2,AMIAL,PRT3,41.18319571,-8.612762282,3.285087296
IMTT2,IMTT,PRT2,41.17856294,-8.649171355,3.287367039
JBR1,JOÃO BARROS,PRT2,41.15869672,-8.664154784,3.287808546
GA1,GUEDES AMORIM,VNG1,41.12593873,-8.619191004,3.288196586
FTM2,FONTE DA MOURA,PRT2,41.16421877,-8.662573582,3.289573381
CMP4,CAMPANHÃ,PRT1,41.14726976,-8.587277408,3.291419811
FRNS1,FORNOS,PRT1,41.14030223,-8.591148427,3.293002284
BFTM2,BR. FONTE DA MOURA,PRT2,41.17111261,-8.658361848,3.296545375
MPAZ5,MAN.P.AZEVEDO 3,PRT2,41.1770156,-8.65178878,3.296943891
ABVT2,AV.DA BOAVISTA,PRT2,41.16299138,-8.663156217,3.29745871
FRNS2,FORNOS,PRT1,41.14018844,-8.591122136,3.301273671
TRR4,TORRES,PRT2,41.15057079,-8.664170019,3.305494792
ABVT1,AV.DA BOAVISTA,PRT2,41.16286544,-8.663338557,3.308536679
DV2,DEVESAS,VNG1,41.12588308,-8.618039118,3.310332096
LV2,LAVOURAS,VNG1,41.1258033,-8.631883613,3.313121029
JAZ2,JERÓNIMO AZEVEDO,PRT2,41.1808056,-8.645642,3.326606003
LGAV3,LGO. DOS AVIADORES,VNG1,41.12713176,-8.611245657,3.328039293
TRR3,TORRES,PRT2,41.15075262,-8.664571761,3.335691367
FTM4,FONTE DA MOURA,PRT2,41.16380496,-8.663321786,3.335729429
CMP1,CAMPANHÃ,PRT1,41.14974097,-8.585913721,3.341170085
AML3,AMIAL,PRT3,41.18363864,-8.612348386,3.342806569
JAZ1,JERÓNIMO AZEVEDO,PRT2,41.17951988,-8.648606447,3.344232579
RFON1,RIO DA FONTE,VNG1,41.12511012,-8.62348351,3.345028578
RFON2,RIO DA FONTE,VNG1,41.12509313,-8.623245232,3.347814535
FTM5,FONTE DA MOURA,PRT2,41.16360764,-8.663664174,3.356992509
CMP2,CAMPANHÃ,PRT1,41.14839502,-8.586019775,3.362784725
AML4,AMIAL,mai/01,41.18409126,-8.613364031,3.364580346
RGR1,REGUEIRA,VNG1,41.12490261,-8.627780584,3.372265814
LV1,LAVOURAS,VNG1,41.12522814,-8.631629188,3.372679113
BGJ2,BRAGA JÚNIOR,VNG5,41.13071598,-8.649009729,3.373210529
FVLH1,FONTE VELHA,PRT1,41.15777313,-8.584901394,3.383255735
CNT1,CANTAREIRA,PRT2,41.14808523,-8.664505,3.386666568
AANT1,ALAMEDA DAS ANTAS,PRT1,41.16274043,-8.585969193,3.387659229
ALUM1,ALUMIARA,VNG5,41.13260961,-8.652394825,3.389715893
BGJ1,BRAGA JÚNIOR,VNG5,41.13078555,-8.649558071,3.394410217
CF1,CONDE FERREIRA,PRT3,41.16960466,-8.589415494,3.396087765
RAEP1,ROT. A.E.P.,PRT2,41.17696231,-8.653699964,3.402907506
LGAV2,LGO. DOS AVIADORES,VNG1,41.12666538,-8.610281978,3.405361847
TCVC,TV.CONSELHEIRO VELOSO DA CRUZ,VNG1,41.12547077,-8.61485316,3.412992617
LGAV1,LGO. DOS AVIADORES,VNG1,41.12625072,-8.611357989,3.416782449
CF2,CONDE FERREIRA,PRT3,41.16986619,-8.589310072,3.417674504
AANT2,ALAMEDA DAS ANTAS,PRT1,41.16322154,-8.58576101,3.418158958
BFTM4,BR.FONTE DA MOURA,PRT2,41.17036794,-8.660750403,3.425176969
ST1,S. TOMÉ,PRT3,41.18396987,-8.610646499,3.42561577
ALFK2,ALFREDO KEIL,PRT2,41.15675529,-8.666084454,3.430441797
FEUP1,FACULDADE DE ENGENHARIA,PRT3,41.17883946,-8.598663762,3.442389158
CNT2,CANTAREIRA,PRT2,41.14816348,-8.665260282,3.446224044
BFTM3,BR. FONTE DA MOURA,PRT2,41.17066479,-8.660874494,3.450576493
ST3,S. TOMÉ,PRT3,41.18383115,-8.609358322,3.451080687
FGT1,FOGUETEIROS (SUL),mai/01,41.18580446,-8.631814841,3.452017227
CCL,CANCELINHAS,VNG5,41.13139478,-8.651712612,3.453820822
TLHO1,TELHEIRO,mai/01,41.18488713,-8.613084534,3.456045833
VRD1,VARANDAS,PRT1,41.14227506,-8.58753592,3.461371055
FEUP2,FACULDADE DE ENGENHARIA,PRT3,41.17910277,-8.598681783,3.463861286
CREI1,CRISTO REI,PRT2,41.15986704,-8.66612785,3.469047998
RAEP4,ROT. A.E.P.,PRT2,41.1771036,-8.654670291,3.471426434
VRD2,VARANDAS,PRT1,41.14222312,-8.587418433,3.472718179
COB3,COIMBRÕES,VNG1,41.12427482,-8.6313719,3.474061791
ST4,S. TOMÉ,PRT3,41.18413099,-8.60954535,3.47597824
COB4,COIMBRÕES,VNG1,41.12425614,-8.631526555,3.478075934
EDRG4,ESTÁDIO DO DRAGÃO,PRT1,41.15857752,-8.583834823,3.480817347
CNT3,CANTAREIRA,PRT2,41.14797275,-8.665653789,3.483140723
CREI2,CRISTO REI,PRT2,41.15989997,-8.666317746,3.48531549
SRP1,SRA.PENHA,PRT2,41.18044198,-8.649793936,3.485634651
RUL1,RUELA,PRT2,41.17933489,-8.651703915,3.486788364
COB6,COIMBRÕES 1,VNG1,41.1240005,-8.630262434,3.491650683
BRVS,BAIRRO DO VISO,PRT2,41.18124958,-8.648405923,3.492403274
CNT4,CANTAREIRA,PRT2,41.14777514,-8.665718924,3.493557374
ST2,S. TOMÉ,PRT3,41.18449417,-8.610149748,3.494919228
CMP5,CAMPANHÃ,PRT1,41.14867792,-8.584237733,3.501736663
EDRG3,ESTÁDIO DO DRAGÃO,PRT1,41.15858881,-8.583548854,3.504752805
AV2,ALTO DO VISO,PRT2,41.1842795,-8.641314514,3.508186968
RSR1,R. DO SENHOR,PRT2,41.18238406,-8.646400705,3.509926222
EDRG1,ESTÁDIO DO DRAGÃO,PRT1,41.16030775,-8.583763192,3.512874473
ALPR1,ALFÉRES PEREIRA,VNG1,41.12429442,-8.616237705,3.513214958
PVC2,PÊRO VAZ CAMINHA,PRT2,41.15723881,-8.66705116,3.514373631
BRRS,BARROSA,VNG1,41.12505804,-8.612349544,3.515639306
LGO5,LICEU GARCIA ORTA,PRT2,41.16149262,-8.666326332,3.51708582
JMA,JOSÉ MARIA ALVES,VNG5,41.13070739,-8.651854504,3.520200401
RUL2,RUELA,PRT2,41.17958236,-8.651953039,3.521281451
SRP2,S.RA PENHA,PRT2,41.18098339,-8.649536012,3.521801533
RAEP2,ROT. A.E.P.,PRT2,41.17834308,-8.653996095,3.530791871
AV1,ALTO DO VISO,PRT2,41.18397451,-8.643087967,3.537279163
HRC1,HENRIQUE CERNACHE,VNG1,41.12338574,-8.622446617,3.541128976
HRC2,HENRIQUE CERNACHE,VNG1,41.12330506,-8.622362666,3.550539291
LGO4,LICEU GARCIA ORTA,PRT2,41.16155068,-8.666744468,3.552673797
ALUM2,ALUMIARA,VNG5,41.13140677,-8.65356428,3.554612321
RSR2,R. DO SENHOR,PRT2,41.18336194,-8.645180792,3.554847
RAEP3,ROT. A.E.P.,PRT2,41.17852169,-8.654319278,3.563783031
REV1,REVILÃO,PRT2,41.17324669,-8.66035443,3.566470313
PDC,PÁDUA CORREIA,VNG1,41.1260517,-8.607236458,3.568526468
RCON,R. CONTUMIL,PRT3,41.16960808,-8.587040124,3.572720538
NDA1,NOEDA,PRT1,41.14621471,-8.584178623,3.573061177
REV2,REVILÃO,PRT2,41.17327851,-8.66051233,3.579384694
PCL2,PADRE LUIS CABRAL,PRT2,41.15156516,-8.667650027,3.579563566
FMAG,FERNÃO MAGALHÃES,PRT3,41.16873541,-8.586380452,3.58019063
PVC1,PÊRO VAZ CAMINHA,PRT2,41.15725055,-8.667840569,3.580407786
FGT2,FOGUETEIROS (SUL),mai/01,41.18693134,-8.632244264,3.581508599
CIRC5,CIRCUNVALAÇÃO,PRT2,41.18316061,-8.646396797,3.58448123
AGOM1,AUGUSTO GOMES,VNG1,41.12358013,-8.63376,3.585200786
RC1,R. CONTUMIL,PRT3,41.16972384,-8.586778921,3.598036785
PCL1,PADRE LUIS CABRAL,PRT2,41.15182767,-8.668007814,3.606203978
TLHO2,TELHEIRO,mai/01,41.18628364,-8.613000481,3.60679939
IPO2,INST. ONCOLOGIA,PRT3,41.18335032,-8.603681802,3.613171843
BRRS2,BARROCAS,PRT3,41.1718825,-8.587980845,3.625433245
NDA2,NOEDA,PRT1,41.14587908,-8.583623655,3.628165159
PREC1,PRECIOSA,PRT2,41.17751118,-8.656754246,3.628507304
SETB1,SETE BICAS,PRT2,41.18264145,-8.648555584,3.628694341
AANT5,ALAMEDA DAS ANTAS,PRT1,41.16317638,-8.583117623,3.630950684
PASS,PASSEIO ALEGRE,PRT2,41.14767623,-8.667416176,3.634335796
IPO4,IPO (CIRCUNVAL.),PRT3,41.18394188,-8.60434155,3.643631552
PINC2,PINHEIRO DE CAMPANHÃ,PRT1,41.15166242,-8.581821669,3.649670589
PASS2,PASSEIO ALEGRE,PRT2,41.14763388,-8.667602699,3.65061757
IPO5,IPO (CIRCUNVAL.),PRT3,41.18453089,-8.605621046,3.652066308
PREC2,PRECIOSA,PRT2,41.1777175,-8.656922732,3.654498937
AKI1,AKI,VNG1,41.12223173,-8.624902785,3.662194267
1HSJ2,HOSP. S. JOÃO (URGÊNCIA),PRT3,41.18351789,-8.602873081,3.663354617
ESED1,ESC. SUP. EDUCAÇÃO,PRT3,41.18086252,-8.59770511,3.667050325
AKI2,AKI,VNG1,41.12213269,-8.624902044,3.673207187
HSJ3,HOSP. S. JOÃO (METRO),PRT3,41.18331025,-8.602033022,3.680010686
ASPL1,ASPRELA,mai/01,41.18448064,-8.604702972,3.682180066
PDVD5,PEDRA VERDE,PRT2,41.1728041,-8.662437178,3.685362163
LGDM2,L. DOMINGOS MATOS,VNG1,41.12245957,-8.632620289,3.690005961
FTS1,FONTES,VNG5,41.13209381,-8.656928013,3.695458177
EDRG2,ESTÁDIO DO DRAGÃO,PRT1,41.16150391,-8.581817483,3.696693264
BRRS1,BARROCAS,PRT3,41.17246675,-8.587445407,3.697357751
LDDM,LIDADOR / M. MONIZ,PRT2,41.17496975,-8.66065754,3.698204619
HSJ5,HOSP. S. JOÃO (URGÊNCIA),PRT3,41.18303728,-8.600962235,3.702505488
PDVD3,PEDRA VERDE,PRT2,41.17264135,-8.662855191,3.705515743
JD2,JOÃO DE DEUS,VNG1,41.12527518,-8.605575697,3.706460017
HSJ6,HOSP. S. JOÃO (URGÊNCIA),PRT3,41.18297566,-8.600703793,3.708671367
LGO2,LICEU GARCIA ORTA,PRT2,41.16453431,-8.667702958,3.710409474
HSJ7,HOSP. S. JOÃO (URGÊNCIA),PRT3,41.18290764,-8.600464409,3.713486286
PDVD4,PEDRA VERDE,PRT2,41.17291213,-8.662801942,3.717609313
RUL3,RUELA,PRT2,41.18139211,-8.652745108,3.719436689
ESED2,ESC. SUP. EDUCAÇÃO,PRT3,41.18140332,-8.597565929,3.721312474
LGO3,LICEU GARCIA ORTA,PRT2,41.16433545,-8.668015072,3.729394064
VDV2,VISCONDE DEVESAS,VNG1,41.12260914,-8.614451152,3.729669497
CRJ1,CORUJEIRA,PRT3,41.15932123,-8.580896305,3.734766538
HSJ8,HOSP. S. JOÃO (CIRCUNVALAÇÃO),PRT3,41.18294779,-8.600055262,3.736351832
SRP4,SRA. DA PENHA,PRT2,41.18444078,-8.647159866,3.739790884
FTS2,FONTES,VNG5,41.13190235,-8.657450474,3.741759531
HSJ9,HOSP. S. JOÃO (CIRCUNVALAÇÃO),PRT3,41.18286637,-8.599743517,3.743640465
SRRS2,SOARES DOS REIS,VNG1,41.123079,-8.61157732,3.744944627
CRJ2,CORUJEIRA,PRT3,41.15943223,-8.580778506,3.746092878
HSJ12,HOSP. S. JOÃO (CIRCUNVALAÇÃO),PRT3,41.18332779,-8.600504312,3.750541774
HSJ11,HOSP. S. JOÃO (CIRCUNVALAÇÃO),PRT3,41.18321599,-8.600095847,3.759146549
BRCC2,BR. COSTA CABRAL,PRT3,41.17174205,-8.585962059,3.763852472
LDDM1,LIDADOR/M.MONIZ,PRT2,41.17525026,-8.661370975,3.764766526
SRRS3,SOARES DOS REIS,VNG1,41.1228673,-8.611645793,3.765651365
HSJ10,HOSP. S. JOÃO (CIRCUNVALAÇÃO),PRT3,41.1831144,-8.599711386,3.767882489
BFB,BONFIM BARREIROS,PRT3,41.16930099,-8.584230103,3.769974208
MF1,MARTIM FREITAS,PRT2,41.17419179,-8.662455943,3.771016319
DP5,D.PEDRO V,VNG1,41.12341386,-8.609325012,3.771613768
PREP2,PARQUE DA REPÚBLICA,VNG1,41.12444734,-8.605978462,3.774750807
FLOS2,FLORES,mai/01,41.18777409,-8.612610556,3.775031263
IFOZ1,IGREJA DA FOZ,PRT2,41.14842572,-8.66936918,3.776247457
NSHP,NORTESHOPPING,PRT2,41.18120667,-8.654290817,3.7853054
IFOZ2,IGREJA DA FOZ,PRT2,41.148374,-8.669559795,3.793033118
PCRJ1,PR. DA CORUJEIRA,PRT3,41.15694671,-8.579796791,3.803353493
BRCC1,BR. COSTA CABRAL,PRT3,41.17198276,-8.585598558,3.803494662
VLN1,VILA NOVA,PRT2,41.17262918,-8.664292708,3.807811243
SRP3,SRA. DA PENHA,PRT2,41.1850539,-8.647375076,3.808038732
TBNJ2,TRAVESSA DE BONJÓIA,PRT3,41.1527149,-8.579767988,3.810490266
SRRS1,SOARES DOS REIS,VNG1,41.12217596,-8.612530945,3.817838832
IGAL1,IGREJA DE ALDOAR,PRT2,41.17013865,-8.666370086,3.830210278
IGAL2,IGREJA DE  ALDOAR,PRT2,41.17044906,-8.666170557,3.830355402
UC1,UNIV. CATÓLICA,PRT2,41.15356552,-8.670868003,3.830600157
JAE1,J.A.E.,PRT1,41.14381362,-8.581964907,3.830988625
JAE2,J.A.E.,PRT1,41.14371238,-8.581987553,3.832926905
CONT,CONTINENTE,MTS1,41.18002723,-8.657018133,3.840788405
PIC2,PICÃO,VNG5,41.131886,-8.659058031,3.841374266
FLOS1,FLORES,mai/01,41.18832995,-8.612299244,3.841657014
FTC1,FONTE DE CONTUMIL,PRT3,41.16832678,-8.582704788,3.843893082
UC2,UNIV. CATÓLICA,PRT2,41.15357065,-8.671041613,3.845093165
RMT1,R. DAS MATAS,VNG1,41.1211564,-8.633535836,3.846135908
AZC3,AZENHA DE CIMA,PRT2,41.17718828,-8.66063363,3.848615327
PRI4,PR. DO IMPÉRIO,PRT2,41.1556285,-8.671150177,3.850370931
ASP4,ASPRELA,PRT3,41.18221828,-8.596427581,3.851543019
SETB,SETE BICAS,PRT2,41.18278634,-8.653054105,3.857775154
FTC2,FONTE DE CONTUMIL,PRT3,41.16842599,-8.582559489,3.859341987
ASP3,ASPRELA,PRT3,41.18167057,-8.595376611,3.860400838
RMT3,R. DAS MATAS,VNG1,41.12091008,-8.632799022,3.862377621
PRI1,PR. DO IMPÉRIO,PRT2,41.155881,-8.671291012,3.862629244
MAKR4,MAKRO,VNG1,41.12042361,-8.626603824,3.865063442
RMT2,R. DAS MATAS,VNG1,41.12091352,-8.633294577,3.869087324
MAKR3,MAKRO,VNG1,41.12038704,-8.626734523,3.869484387
CSXN1,C. SEIXO (NORTE),mai/01,41.18953056,-8.632713764,3.873055723
CSXN2,C. SEIXO (NORTE),mai/01,41.1895569,-8.632868915,3.878083678
STJ3,S.TA JUSTA,PRT3,41.17450265,-8.58659756,3.878868141
PIC1,PICÃO,VNG5,41.13186504,-8.659700938,3.882874496
DB2,DR. BARROS,mai/01,41.18616928,-8.603511336,3.89478353
BCNT,BR.CONTUMIL,PRT3,41.16585722,-8.580703422,3.907279223
PFMA1,PROF.MELO ADRIÃO,PRT2,41.17019568,-8.667468892,3.915954903
JFC,JUNTA FREG. CAMPANHÃ,PRT3,41.15819428,-8.578506704,3.920652613
ALCF1,ALCAIDE FARIA,PRT2,41.17129813,-8.666854666,3.923992772
MAKR5,MAKRO,VNG1,41.11990313,-8.627139168,3.924544114
FRX4,FREIXO,PRT3,41.14655045,-8.579574766,3.935471545
MAKR6,MAKRO,VNG1,41.11981145,-8.627624626,3.936647898
PFMA2,PROF. MELO ADRIÃO,PRT2,41.1697817,-8.668011522,3.937873002
RSR4,R.SENHOR,PRT2,41.18620905,-8.647932854,3.942984088
LDSM1,LIDADOR-SOEIRO MENDES,PRT2,41.17621627,-8.663104562,3.945293818
PASS4,PASSEIO ALEGRE,PRT2,41.1490187,-8.671592098,3.946864523
ISRH4,IGREJA SENHORA DA HORA,PRT2,41.18349526,-8.653584123,3.947390401
FRX2,FREIXO,PRT3,41.14657347,-8.579395249,3.94943093
INFH2,INFANTE D.HENRIQUE,VNG1,41.12040651,-8.615320073,3.952023086
EDP2,EDP,PRT1,41.14554787,-8.57970731,3.9534276
BARO2,BAIRRO ANT. AROSO,PRT2,41.16836846,-8.669056967,3.956833592
STJ2,S.TA JUSTA,PRT3,41.17524525,-8.586118073,3.958304491
RCRT1,R.CRASTO,PRT2,41.16192021,-8.671641585,3.962800459
EDP1,EDP,PRT1,41.14544015,-8.579623198,3.963462553
RCRT2,R.CRASTO,PRT2,41.16203178,-8.671636962,3.96478732
STJ1,STA. JUSTA,PRT3,41.17372969,-8.584695263,3.966998599
LDD6,LIDADOR /HOSPITAL,PRT2,41.17719685,-8.662471895,3.969122326
RCA,RICARDO ALVES,mai/01,41.1837834,-8.596820023,3.969205861
BARO1,BAIRRO ANT. AROSO,PRT2,41.16794824,-8.669461513,3.971351672
STJ4,STA. JUSTA,PRT3,41.17400017,-8.584817807,3.974003392
RSR3,R.SENHOR,PRT2,41.18647125,-8.648089551,3.974846042
VN1,VIA NORTE,mai/01,41.19094561,-8.626133065,3.97933242
MCB,MOCAMBIQUE,VNG1,41.12236443,-8.606162029,3.979390847
PRCD1,PARQUE CIDADE,PRT2,41.16548437,-8.670718389,3.982445942
PASS3,PASSEIO ALEGRE,PRT2,41.14913783,-8.672072714,3.984249046
CNTM,CONTUMIL (METRO),PRT3,41.16546555,-8.579545005,3.987050974
ANG,ANGOLA,VNG1,41.1223659,-8.605804827,3.991297431
AP1,ANTÓNIO PEDRO,mai/01,41.18804727,-8.644454566,3.996873767
VN2,VIA NORTE,mai/01,41.19113888,-8.627254955,4.003822805
PRCD2,PARQUE CIDADE,PRT2,41.16574965,-8.670886804,4.004511042
PRCD3,PARQUE DA CIDADE,PRT2,41.16513363,-8.671170149,4.007725888
OG,OLIVEIRA GAIO,mai/01,41.1875968,-8.604166033,4.011641446
LDSM2,LIDADOR-SOEIRO MENDES,PRT2,41.17641289,-8.664039197,4.021344403
AZC2,AZENHA DE CIMA,MTS1,41.17997181,-8.660137196,4.022199971
MFZ1,MERCADO DA FOZ,PRT2,41.155135,-8.673257215,4.026448995
LDD9,LIDADOR /HOSPITAL,PRT2,41.17795272,-8.662573332,4.028123785
CSX1,CENTRAL SEIXO,mai/01,41.19127405,-8.629318057,4.03005204
FSTO1,FERR. DOS SANTOS,PRT3,41.15972923,-8.577409135,4.03007748
AP2,ANTÓNIO PEDRO,mai/01,41.18814768,-8.645198736,4.032590611
PCT3,PICOUTOS,mai/01,41.19141913,-8.623328084,4.034087248
CHOL2,CHAVES OLIVEIRA,PRT3,41.16082742,-8.577528362,4.037372607
PASS1,PASSEIO ALEGRE,PRT2,41.14890519,-8.672667439,4.037728486
PCT4,PICOUTOS,mai/01,41.19146022,-8.623550154,4.037988381
STA1,STA. APOLONIA,mai/01,41.1895807,-8.640781279,4.043828435
INFH1,INFANTE D. HENRIQUE,VNG1,41.11955334,-8.615262231,4.045843834
STA2,STA. APOLONIA,mai/01,41.18947497,-8.641283266,4.046519412
CSSR1,C. SAÚDE S. REIS,VNG1,41.12062934,-8.609864452,4.048404789
GSHP2,GAIASHOPPING,VNG1,41.11882175,-8.622186413,4.048987909
HMGL2,HOSP.MAGALHÃES LEMOS,PRT2,41.17735537,-8.663526542,4.049663562
CSSR2,C. SAÚDE S. REIS,VNG1,41.12062988,-8.609733481,4.051832458
QBNJ2,QUINTA DE BONJÓIA,PRT3,41.15289733,-8.576838726,4.053829796
FRX3,FREIXO,PRT3,41.14623808,-8.578187345,4.056610394
TMTS1,TV. MATAS,VNG1,41.1188859,-8.630318998,4.057199904
TMTS2,TV. MATAS,VNG1,41.11885117,-8.630021074,4.058463462
TARR2,TV. ARROTEIA,mai/01,41.18508217,-8.597376551,4.059011237
HMGL5,HOSP.MAGALHÃES LEMOS,PRT2,41.17735504,-8.663712014,4.0619634
PCTV2,PICOUTOS (VIADUTO),mai/01,41.19152795,-8.620487552,4.062162029
AZC1,AZENHA DE CIMA,MTS1,41.18021636,-8.660524346,4.064430942
PRCD4,PARQUE DA CIDADE,PRT2,41.16498526,-8.671955699,4.066508092
ARNH1,AREINHO,PRT3,41.14449117,-8.578656185,4.070950959
TPR,TV. PRESA,PRT3,41.16807638,-8.579634266,4.072863419
MFZ2,MERCADO DA FOZ,PRT2,41.15404794,-8.673866668,4.079400967
ARNH2,AREINHO,PRT3,41.14441371,-8.578541024,4.082691477
PAP2,PADRE ANTÓNIO PORTO,PRT2,41.18506217,-8.653536966,4.085466407
CNTM2,CONTUMIL (METRO),PRT3,41.16601876,-8.578524081,4.086714597
SMMM2,S. MAMEDE (MERCADO),mai/01,41.19055576,-8.611862576,4.089617697
CSX2,CENTRAL SEIXO,mai/01,41.19177782,-8.630609665,4.096477934
PCTV1,PICOUTOS (VIADUTO),mai/01,41.1918048,-8.619698567,4.099646734
ACB2,AREIAS CABEDELO,VNG5,41.13180855,-8.663046475,4.099774616
GSHP1,GAIASHOPPING,VNG1,41.11833549,-8.622194701,4.102914189
SRHH2,SRA. HORA (HIPER),MTS1,41.1815766,-8.659403334,4.103443076
ACB1,AREIAS CABEDELO,VNG5,41.13189397,-8.663202355,4.103885028
QBV1,QUINTA BELA VISTA,VNG4,41.11899467,-8.634973262,4.105103879
QBV2,QUINTA BELA VISTA,VNG4,41.11892686,-8.634768835,4.109106453
ENX2,ENXURREIRAS,PRT3,41.17986835,-8.588496841,4.118889572
SRHH1,SRA. HORA (HIPER),MTS1,41.18181587,-8.659377055,4.120993287
ACO2,ANTÓNIO COELHO,PRT3,41.17696918,-8.58533073,4.122596047
ENX1,ENXURREIRAS,PRT3,41.17955058,-8.588042689,4.123983576
RNSG2,R.NOVA S. GENS,mai/01,41.18836948,-8.647208705,4.127447175
RNSG1,R. NOVA S. GENS,mai/01,41.18828147,-8.647519578,4.130418554
STCT,SOUTO CONTUMIL,PRT3,41.16730631,-8.578532823,4.130528179
PLG2,PADRÃO DA LÉGUA,mai/01,41.19183204,-8.63352992,4.136762356
SMMM1,S.MAMEDE (MERCADO),mai/01,41.19106308,-8.611556897,4.150872784
CSA3,C.SAÚDE DE ALDOAR,PRT2,41.17596697,-8.666415516,4.156158686
RSMT2,R. SR MATOSINHOS,VNG1,41.11781551,-8.627977274,4.159866454
ENX3,ENXURREIRAS,mai/04,41.18046865,-8.588515871,4.162516131
ALD2,ALDOAR JUNTA  FREG.,PRT2,41.17087415,-8.670468639,4.175414505
RSMT1,R. SR MATOSINHOS,VNG1,41.1176391,-8.627857003,4.178895386
ACO1,ANTÓNIO COELHO,PRT3,41.1774381,-8.58488193,4.183683035
PORI4,PRAIA DO OURIGO,PRT2,41.14933608,-8.674540365,4.184576706
FGTR1,FOGUETEIROS,mai/01,41.19162257,-8.637800074,4.189471788
TELH2,TELHEIRA,VNG1,41.11774502,-8.619178027,4.191118266
BFAL1,BR. FALCÃO,PRT3,41.15864901,-8.575307877,4.191886739
ALD1,ALDOAR JUNTA  FREG.,PRT2,41.17097493,-8.670625474,4.192027295
FGTR2,FOGUETEIROS,mai/01,41.19161013,-8.638192749,4.196553456
BFAL2,BR. FALCÃO,PRT3,41.15894925,-8.575282049,4.197244805
FEL1,FELICIANA,mai/01,41.1863587,-8.59671258,4.20732526
RSH,SRA. DA HORA,PRT3,41.14535269,-8.57663288,4.207405148
TELH1,TELHEIRA,VNG1,41.1175839,-8.618950617,4.211216816
FEL2,FELICIANA,mai/01,41.18651983,-8.596862739,4.215029729
DJM2,D.JOÃO II (METRO),VNG1,41.12019675,-8.605598717,4.219524427
PLG1,PADRÃO DA LÉGUA,mai/01,41.1926062,-8.633571589,4.222207237
FALC,FALCÃO,PRT3,41.1602871,-8.57517309,4.223750613
MCAM3,MONTE CAMPANHÃ,PRT3,41.15688539,-8.574697466,4.229441161
PLG4,PADRÃO LÉGUA,mai/01,41.19254782,-8.634572405,4.230594881
OG2,OLIVEIRA GAIO,mai/01,41.18980577,-8.604185363,4.233123398
PDV1,PEDRA VERDE,mai/01,41.19261032,-8.615775357,4.237121333
MCAM2,MONTE CAMPANHÃ,PRT3,41.15702991,-8.574579304,4.24007414
BNJ1,BONJÓIA,PRT3,41.15202326,-8.574676662,4.241437458
BNJ2,BONJÓIA,PRT3,41.15179807,-8.574698972,4.241720573
PLG3,PADRÃO LÉGUA,mai/01,41.19287213,-8.633025347,4.244038436
ELV2,ESTAMPARIA LAVADORES,VNG5,41.13157042,-8.665021781,4.245371717
MOD2,MOALDE,mai/01,41.19062358,-8.606350677,4.245524002
CRT,CARTES,PRT3,41.16211461,-8.575256889,4.248956676
DIU1,DIU,PRT2,41.1536563,-8.675882619,4.249616712
DJM1,D.JOÃO II (METRO),VNG1,41.11963518,-8.606404328,4.25175122
OG1,OLIVEIRA GAIO,mai/01,41.18986881,-8.603788188,4.253378722
PDV2,PEDRA VERDE,mai/01,41.1927845,-8.615910081,4.254087079
